ASSET_TYPE,TYPE_DESCRIPTION,DEDICATION,ORIENTATION,PLAQUE,MANUFACTURER,PLAQUE_SPONSOR,FINISH_TYPE,ASSET_CLASS,ASSET_CD,LOCATION_DETAIL,STEWARD,MAINTAINED_BY,MAINT_INFO,LIFE_CYCLE_STATUS,longitude,latitude,location
5,PARKS BENCH,NOT APPLICABLE,SE,NOT APPLICABLE,,,PAINTED,XX ACR 3,SGH003,,CALGARY PARKS,DEVELOPER CONSTRUCTION,,INSTALLED,-114.14494613095698,51.18041316530959,"(51.18041316530959, -114.14494613095698)"
5,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,PAINTED,,SIL265,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.19428803941885,51.11449541944067,"(51.11449541944067, -114.19428803941885)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,,CHW402,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.10839015053116,51.080508625672124,"(51.080508625672124, -114.10839015053116)"
5,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,PAINTED,,RIV840,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.02969939624624,50.97764758263019,"(50.97764758263019, -114.02969939624624)"
3,MEMORIAL BENCH,,SE,PRESENT,,,NATURAL WOOD,GREENWAY,EVN271,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.11451927673794,51.16841779692071,"(51.16841779692071, -114.11451927673794)"
5,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,CED105,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.12090140115866,50.95951245496847,"(50.95951245496847, -114.12090140115866)"
6,PICNIC TABLE,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,METAL,LEG002,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.01218612597047,50.85851255363032,"(50.85851255363032, -114.01218612597047)"
3,MEMORIAL BENCH,MICHELLE LANG 1975-2009,NE,PRESENT,,,NATURAL WOOD,,ING012,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.0315481996336,51.04204358649394,"(51.04204358649394, -114.0315481996336)"
5,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,WHI008,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.9671807661967,51.084069039438255,"(51.084069039438255, -113.9671807661967)"
5,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,LACQUERED WOOD,,PAN060,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.07769702891012,51.16392831096206,"(51.16392831096206, -114.07769702891012)"
5,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,LACQUERED WOOD,,PAN248,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.10558445999435,51.16251178029018,"(51.16251178029018, -114.10558445999435)"
5,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,PLASTICIZED,,EVE954,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.10077638941326,50.92134334775084,"(50.92134334775084, -114.10077638941326)"
5,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,PAINTED,,SIG745,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.17950055873983,51.016021315373386,"(51.016021315373386, -114.17950055873983)"
5,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,COMPOSITE WITHOUT FINISH,COMPOSITE MATERIAL,MON205,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.16338055734782,51.06877285424944,"(51.06877285424944, -114.16338055734782)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,NATURAL WOOD,FLD ACR 3,RIV840,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.03230785075031,50.97612877276482,"(50.97612877276482, -114.03230785075031)"
5,PARKS BENCH,,,NOT APPLICABLE,,,,COULDN'T VERIFY- IN A FENCED IN AREA,ALT701,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE,-114.09300679520409,51.007424002003106,"(51.007424002003106, -114.09300679520409)"
5,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,PLASTICIZED,,MCT831,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.96185625421246,50.91305556687459,"(50.91305556687459, -113.96185625421246)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,RECYCLED PLASTIC / COMPOSITE,COMPOSITE MATERIAL,SOV767,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.98935832158901,51.032752967410076,"(51.032752967410076, -113.98935832158901)"
5,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,PAINTED,,LKV525,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.13689754287427,50.99883421359901,"(50.99883421359901, -114.13689754287427)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,"AS PER M REID; REMOVED DUE TO CONSTRUCTION, NOT FLOOD;  acr 2",BOW220,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.22758896105803,51.098160285112435,"(51.098160285112435, -114.22758896105803)"
5,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,POWDER COATED,,MAH008,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.91463880026735,50.903254315122126,"(50.903254315122126, -113.91463880026735)"
3,MEMORIAL BENCH,DON E RAY,S,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,2019/04/08: USED WARRANTY DATE FROM CCC FOR FAC,BOW220,,CALGARY PARKS,CALGARY PARKS,PLAQUE INSTALLED 05/11/2015,ACTIVE,-114.21603824227526,51.096859254806496,"(51.096859254806496, -114.21603824227526)"
3,MEMORIAL BENCH,MORRIS,NW,PRESENT,,,,,EAU120,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.07435192424789,51.05564535000465,"(51.05564535000465, -114.07435192424789)"
5,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,PAINTED,,OGD792,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.02093956319162,50.987689725212256,"(50.987689725212256, -114.02093956319162)"
5,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,POWDER COATED,,TUS603,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.23739941981519,51.12152885300503,"(51.12152885300503, -114.23739941981519)"
3,MEMORIAL BENCH,,SE,NOT INSTALLED,,PARKS FOUNDATION,LACQUERED WOOD,ACR 3,MIS204,26 AVE SW-E END OF 26 AVE SW BY 105 26 AVE SW,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.06395854185486,51.02979189667442,"(51.02979189667442, -114.06395854185486)"
5,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,PAINTED,,LKV533,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.13602220517382,51.00611685553908,"(51.00611685553908, -114.13602220517382)"
3,MEMORIAL BENCH,ROBERT & VIOLA LUCY,W,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,ACR 2,ROX263,ROXBORO PRK- E OF 3025 ROXBORO GLEN RD SW,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.06480772474156,51.02710555842325,"(51.02710555842325, -114.06480772474156)"
5,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,,,STONE OR OTHER WITHOUT FINISH,,MAH003,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.93629359209453,50.89817356902572,"(50.89817356902572, -113.93629359209453)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,2015/09/24: SPATIAL AS PER 2012 LAYOUT PLAN,BOW220,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.22214160477887,51.09817618279064,"(51.09817618279064, -114.22214160477887)"
5,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,PLASTICIZED,,BRI705,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.10937780484996,50.89709186803886,"(50.89709186803886, -114.10937780484996)"
1,BLEACHER,NOT APPLICABLE,NE,NOT APPLICABLE,,,PAINTED,,RUN257,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.97556197601051,51.07809634204567,"(51.07809634204567, -113.97556197601051)"
5,PICNIC TABLE,,E,PRESENT,,,LACQUERED WOOD,2015_ACR 2,DRG544,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.01834130014517,50.926070700127525,"(50.926070700127525, -114.01834130014517)"
5,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,STONE OR OTHER WITHOUT FINISH,ROCK,BRD890,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.03125777827867,51.05025594662581,"(51.05025594662581, -114.03125777827867)"
5,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,PAINTED,,SPH015,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.19768527516538,51.01871939407248,"(51.01871939407248, -114.19768527516538)"
3,MEMORIAL BENCH,"LOUIS, TIPP WAY & LEW SHEE",NW,PRESENT,,NOT PARKS FOUNDATION - INVESTIGATE,PLASTICIZED,INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,CHN113,SIEN LOK PARK,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.06410043328343,51.05258555384749,"(51.05258555384749, -114.06410043328343)"
1,BLEACHER,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,CHW375,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.11127103479377,51.08408566947006,"(51.08408566947006, -114.11127103479377)"
3,MEMORIAL BENCH,D R MOTYKA,NE,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,BOW220,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.23161118977356,51.097778166014805,"(51.097778166014805, -114.23161118977356)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,ACR 2,EAU120,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.0732042259032,51.05487011968401,"(51.05487011968401, -114.0732042259032)"
5,PARKS BENCH,,E,NOT APPLICABLE,,,PAINTED,,NOL006,,CALGARY PARKS,DEVELOPER CONSTRUCTION,,ACTIVE,-114.17246448969466,51.172607372440616,"(51.172607372440616, -114.17246448969466)"
3,MEMORIAL BENCH,TED & AUDREY EVELEIGH & FAMILY,S,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,GPK704,"N GLENMORE PRK-S OF PARKNG LOT ""N""",CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.13580767520178,50.98935881998115,"(50.98935881998115, -114.13580767520178)"
5,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,PAINTED,,RUN260,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.97698187666019,51.0736738814038,"(51.0736738814038, -113.97698187666019)"
6,PICNIC TABLE,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,2017/11/09: M WONG - ESTABLISHED COMMUNITY UPGRADES; FINAL MAINTENANCE CERTIFICATE ISSUED; USED THAT DATE FOR FAC/ACTIVE DATE; INSTALL DT EXISTING-CAME FROM PREVIOUS CHANGE REQUESTS-USED IN CCC DT,EPK291,,CALGARY PARKS,CALGARY PARKS,WHEEL CHAIR ACCESSIBLE,ACTIVE,-114.08341314523977,51.0244798939001,"(51.0244798939001, -114.08341314523977)"
5,PARKS BENCH,NOT APPLICABLE,SE,NOT APPLICABLE,,,NATURAL WOOD,,ROC671,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.23478523119583,51.13992098948962,"(51.13992098948962, -114.23478523119583)"
1,BLEACHER,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,MOP771,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.07733865072738,51.08064326474569,"(51.08064326474569, -114.07733865072738)"
5,PARKS BENCH,NOT APPLICABLE,SE,NOT APPLICABLE,,,PAINTED,,SIG722,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.16857979612205,51.03412054380818,"(51.03412054380818, -114.16857979612205)"
5,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,POWDER COATED,,BNK853,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.1048231006974,51.03267740003715,"(51.03267740003715, -114.1048231006974)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,GPK056,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.12138309694562,50.974353007391116,"(50.974353007391116, -114.12138309694562)"
3,MEMORIAL BENCH,ROMAN,W,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,GPK701,RESERVOIR PARK-SMALL RIDGE W OF MAYFAIR NXT TO DR. PETER GREGORY BENCH.,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.0955128738461,50.998090389360875,"(50.998090389360875, -114.0955128738461)"
5,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,PAINTED,,DRN547,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.00498077123046,50.92032794486864,"(50.92032794486864, -114.00498077123046)"
5,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,POWDER COATED,,CHA272,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.03782383174318,50.88127810670335,"(50.88127810670335, -114.03782383174318)"
3,MEMORIAL BENCH,BOB AND JANE SMITH,W,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,BRD890,TOM CAMPBELL HILL-150' S OF ENTRANCE-13 ST & CTRE AVE NE,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.03016858158435,51.05185389278683,"(51.05185389278683, -114.03016858158435)"
5,PARKS BENCH,NOT APPLICABLE,SE,NOT APPLICABLE,,,PLASTICIZED,,DAL092,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.15109834730778,51.10727510358683,"(51.10727510358683, -114.15109834730778)"
5,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,POWDER COATED,XX ACR 2,RSN006,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.9587099739709,51.169769327862625,"(51.169769327862625, -113.9587099739709)"
5,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,NATURAL WOOD,XX ACR 2,HOU479,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.09527278356308,51.06098280723892,"(51.06098280723892, -114.09527278356308)"
3,MEMORIAL BENCH,D K (MIKE) VAN OLM,SE,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,AS PER M REID:WOOD SLATES ARE BEING REPLACE & WILL BE USING EXISITING FRAMES; acr 3,BOW220,BOWNESS PRK-OVERLOOKS E LAGOON - BESIDE LAMPOST.,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.21544735083427,51.09703533072098,"(51.09703533072098, -114.21544735083427)"
5,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,PLASTICIZED,,KIN018,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.07540815612022,50.981214618558575,"(50.981214618558575, -114.07540815612022)"
5,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,PLASTICIZED,,HID242,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.10257284534144,51.160264172489654,"(51.160264172489654, -114.10257284534144)"
5,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,NATURAL WOOD,,CRA030,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.98799649448976,50.882432416873954,"(50.882432416873954, -113.98799649448976)"
5,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,NATURAL WOOD,,GAG558,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.12685374490673,51.00284956625143,"(51.00284956625143, -114.12685374490673)"
1,BLEACHER,NOT APPLICABLE,S,NOT APPLICABLE,,,PAINTED,,BDO566,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.0288957289825,50.94815486049679,"(50.94815486049679, -114.0288957289825)"
5,PARKS BENCH,NOT APPLICABLE,SE,NOT APPLICABLE,,,PAINTED,,CAM883,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.08657295782992,51.085115269199214,"(51.085115269199214, -114.08657295782992)"
5,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,PAINTED,XX ACR 2,COU670,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.08398364820457,51.14080783748971,"(51.14080783748971, -114.08398364820457)"
3,MEMORIAL BENCH,"RESIDENTS OF MILLICAN, OGDEN, LYNNWOOD",SW,PRESENT,,,RECYCLED PLASTIC / COMPOSITE,,OGD795,,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.01564000605305,50.98651473645726,"(50.98651473645726, -114.01564000605305)"
5,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,PAINTED,,BRT356,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.08440478660793,51.01094664781779,"(51.01094664781779, -114.08440478660793)"
1,BLEACHER,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,FLN605,,CALGARY BOARD OF EDUCATION,CALGARY PARKS AND SCHOOL,,ACTIVE,-113.9656479461155,51.04386672358976,"(51.04386672358976, -113.9656479461155)"
5,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,PAINTED,,EDG054,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.13936554339325,51.118486224272935,"(51.118486224272935, -114.13936554339325)"
3,MEMORIAL BENCH,JOHN LUNT,E,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,ACR 3,ACA192,CARBURN PRK-(SOUTHLAND NT PRK)- SOUTH OF SW CORNER OF PARKING LOT,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.02866631011419,50.96771043933896,"(50.96771043933896, -114.02866631011419)"
5,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,EVN260,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.12085539256438,51.16372220333433,"(51.16372220333433, -114.12085539256438)"
3,MEMORIAL BENCH,GEORGE WING,SW,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,ACR 2,POI503,BOW RIV N-S OF PT MCKAY DR ON PATH CLS TO RIVERSIDE TOWER 2,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.15077477959511,51.06215993896602,"(51.06215993896602, -114.15077477959511)"
3,MEMORIAL BENCH,MYRNA DUBE,E,PRESENT,,PARKS FOUNDATION,DECORATIVE MATERIAL,INSTALLED PLAQUE 09/22/2015,BLN008,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.0674407582682,51.040237037363454,"(51.040237037363454, -114.0674407582682)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,,SAN123,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.10733343317116,51.13836761359963,"(51.13836761359963, -114.10733343317116)"
3,MEMORIAL BENCH,THE CHAPTER OF THE CALGARY IODE,S,PRESENT,,PARKS FOUNDATION,,2019/04/08: USED WARRANTY DATE FROM CCC FOR FAC,BOW220,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.21614190316521,51.09685666928221,"(51.09685666928221, -114.21614190316521)"
5,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,PAINTED,,TEM053,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.93632904453685,51.090009654487446,"(51.090009654487446, -113.93632904453685)"
5,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,PAINTED,,RIV846,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.02691732431984,50.97674695903598,"(50.97674695903598, -114.02691732431984)"
5,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,PAINTED,METAL,SDC033,,CALGARY PARKS SHARED,LEASE HOLDER,FLUOR DANIEL LEASE;99 YEAR LEASE;THEY MAINTAIN EVERYTHING INCUDING PATHWAY,ACTIVE,-114.05583221884588,50.90287618772026,"(50.90287618772026, -114.05583221884588)"
5,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,PAINTED,,DOV776,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.98489708840827,51.01921423500776,"(51.01921423500776, -113.98489708840827)"
5,PARKS BENCH,NOT APPLICABLE,SE,NOT APPLICABLE,,,NATURAL WOOD,,12B001,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.90442620909832,50.9369291944448,"(50.9369291944448, -113.90442620909832)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,ACR 3,WLD050,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.15592068767388,51.0644828791822,"(51.0644828791822, -114.15592068767388)"
5,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,RECYCLED PLASTIC / COMPOSITE,,SAN123,,CALGARY PARKS & CBE,CALGARY PARKS AND SCHOOL,,ACTIVE,-114.10734175074192,51.137378416394455,"(51.137378416394455, -114.10734175074192)"
5,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,PAINTED,,MRT330,,CALGARY RECREATION,CALGARY RECREATION,,ACTIVE,-113.94813519846848,51.1190788020934,"(51.1190788020934, -113.94813519846848)"
5,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,PAINTED,3,VAR456,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.16511412938067,51.08314603369968,"(51.08314603369968, -114.16511412938067)"
5,PARKS BENCH,,SW,NOT APPLICABLE,,,NATURAL WOOD,INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,FAI202,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.0627736210298,50.982391615741285,"(50.982391615741285, -114.0627736210298)"
5,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,RECYCLED PLASTIC / COMPOSITE,XX ACR 2,DDG715,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.97935832580086,50.94028039145376,"(50.94028039145376, -113.97935832580086)"
5,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,PAINTED,,LPK546,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.13626057358961,51.01553284154931,"(51.01553284154931, -114.13626057358961)"
1,BLEACHER,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,DOV769,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.9846013484881,51.029807540591584,"(51.029807540591584, -113.9846013484881)"
5,PARKS BENCH,NOT APPLICABLE,SE,NOT APPLICABLE,,,NATURAL WOOD,BESIDE PLAYGROUND,REN126,,CALGARY SEPARATE SCHOOL BOARD,CALGARY SEPARATE SCHOOL BOARD,,ACTIVE,-114.03992595250386,51.06403816019451,"(51.06403816019451, -114.03992595250386)"
5,PARKS BENCH,NOT APPLICABLE,SE,NOT APPLICABLE,,,PAINTED,,HUN719,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.05394482317016,51.125852027653835,"(51.125852027653835, -114.05394482317016)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,,GPK704,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.12347160091268,50.986406206069596,"(50.986406206069596, -114.12347160091268)"
6,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,,CAP670,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.08683902468384,51.07524439293172,"(51.07524439293172, -114.08683902468384)"
5,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,ERI837,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.97143232119771,51.01942884542536,"(51.01942884542536, -113.97143232119771)"
3,MEMORIAL BENCH,RL (BOB) WARD,NW,PRESENT,,PARKS FOUNDATION,PAINTED,,DNC105,JAMES SHORT PARK,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.06334053135656,51.0486572047382,"(51.0486572047382, -114.06334053135656)"
5,PARKS BENCH,NOT APPLICABLE,SE,NOT APPLICABLE,,,NATURAL WOOD,XX ACR 2,ST1001,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.02302967157708,51.16381342097582,"(51.16381342097582, -114.02302967157708)"
5,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,POWDER COATED,XX ACR 2,PAN096,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.07427721495449,51.170447825867925,"(51.170447825867925, -114.07427721495449)"
3,MEMORIAL BENCH,BILL STOKES,S,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,STA506,TORONTO CR NW-X FROM 2916 TORONTO CRES.,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE,-114.12952074468929,51.06164850955176,"(51.06164850955176, -114.12952074468929)"
5,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,,,DECORATIVE MATERIAL,,BLN016,,CALGARY PARKS,CALGARY PARKS,CONCRETE PIXEL BENCH,ACTIVE,-114.0836241580457,51.04185455321136,"(51.04185455321136, -114.0836241580457)"
5,PARKS BENCH,NOT APPLICABLE,SE,NOT APPLICABLE,,,RECYCLED PLASTIC / COMPOSITE,,TUS652,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.24852034764979,51.11620659762501,"(51.11620659762501, -114.24852034764979)"
5,PARKS BENCH,NOT APPLICABLE,SE,NOT APPLICABLE,,,PLASTICIZED,,MCT831,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-113.96462387433074,50.910239793094135,"(50.910239793094135, -113.96462387433074)"
5,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,COMOSITE WITHOUT FINISH,,BOW174,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,-114.20571185854723,51.09059596580404,"(51.09059596580404, -114.20571185854723)"
5,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,PAINTED,,ACA196,,CALGARY RECREATION,CALGARY RECREATION,,ACTIVE,-114.06284191733535,50.97182634111058,"(50.97182634111058, -114.06284191733535)"
